UTC Timestamp,Account Type,Device Type,Game Type,Match ID,Match Start Timestamp,Match End Timestamp,Map,Team,Match Outcome,Operator,Operator Skin,Execution,Skill,Score,Shots,Hits,Assists,Longest Streak,Kills,Deaths,Headshots,Executions,Suicides,Damage Done,Damage Taken,Armor Collected,Armor Equipped,Armor Destroyed,Ground Vehicles Used,Air Vehicles Used,Percentage Of Time Moving,Total XP,Score XP,Challenge XP,Match XP,Medal XP,Bonus XP,Misc XP,Accolade XP,Weapon XP,Operator XP,Clan XP,Battle Pass XP,Rank at Start,Rank at End,XP at Start,XP at End,Score at Start,Score at End,Prestige at Start,Prestige at End,Lifetime Wall Bangs,Lifetime Games Played,Lifetime Time Played,Lifetime Wins,Lifetime Losses,Lifetime Kills,Lifetime Deaths,Lifetime Hits,Lifetime Misses,Lifetime Near Misses
2/1/2025 4:18,Battle.NET,pc,Hardpoint,1.62484030776492E+019,2/1/2025 4:18,2/1/2025 4:27,Hacienda,allies,loss,COMPETITOR,Gold Competitor,Hook & Slash,299,4730,518,148,7,6,31,17,4,0,0,3108,2201,0,0,0,0,0,94.19%,5932,5857,0,0,75,0,0,0,4690,5932,5932,5932,0,55,0,1158932,0,1645935,0,0,208,445,270875,226,218,10218,10039,53680,147416,135609
2/1/2025 3:59,Battle.NET,pc,Hardpoint,1.31581118920712E+019,2/1/2025 3:59,2/1/2025 4:13,Vault,axis,win,COMPETITOR,Gold Competitor,Hook & Slash,299,4490,639,169,10,4,30,28,6,0,0,3507,3348,0,0,0,0,0,99.71%,10712,10637,0,0,75,0,0,0,4680,10712,10712,10712,55,55,1153000,1163712,1641005,1641205,0,0,207,444,270356,226,217,10187,10022,53532,147068,135280
1/31/2025 2:29,Battle.NET,pc,Search and Destroy,9.10044217065193E+018,1/31/2025 2:29,1/31/2025 2:46,Red Card,axis,win,COMPETITOR,Gold Competitor,Hook & Slash,305,1000,257,45,2,2,7,7,3,0,0,1219,1150,0,0,0,0,0,77.11%,10724,10124,0,0,600,0,0,0,3600,10724,10724,10724,55,1,1153000,6634,1636715,1636715,0,0,207,443,269654,225,217,10157,9994,53362,146615,134862
1/31/2025 2:13,Battle.NET,pc,Hardpoint,8.80645745172738E+018,1/31/2025 2:13,1/31/2025 2:27,Vault,axis,win,COMPETITOR,Gold Competitor,Hook & Slash,301,6080,804,184,18,4,33,29,3,0,0,4243,3395,0,0,0,0,0,98.04%,12660,12375,0,0,285,0,0,0,6060,12660,12660,12660,0,55,0,1165660,0,1635715,0,0,206,442,268991,224,217,10150,9987,53311,146422,134739
1/31/2025 1:56,Battle.NET,pc,Hardpoint,5.76677250700964E+018,1/31/2025 1:56,1/31/2025 2:11,Vault,allies,loss,NAZIR,Renegade,Hook & Slash,291,6280,800,181,13,7,40,31,5,0,0,4713,3669,0,0,0,0,0,98.11%,11971,11921,0,0,50,0,0,0,6140,11971,11971,11971,55,55,1153000,1164971,1629635,1629635,0,0,206,441,268262,223,217,10117,9958,53127,145837,134213
1/31/2025 1:42,Battle.NET,pc,Hardpoint,1.53848342446473E+018,1/31/2025 1:42,1/31/2025 1:54,Hacienda,axis,win,NIRAN,Player 006,Hook & Slash,298,3600,569,138,8,3,22,25,2,0,0,2914,2854,0,0,0,0,0,98.87%,9158,9108,0,0,50,0,0,0,3710,9158,9158,9158,0,55,0,1162158,0,1623355,0,0,206,440,267497,223,216,10077,9927,52947,145248,133724
1/31/2025 1:27,Battle.NET,pc,Hardpoint,1.42294686855024E+019,1/31/2025 1:27,1/31/2025 1:39,Skyline,axis,loss,NIRAN,Player 006,Hook & Slash,285,5210,731,190,5,7,39,25,4,0,0,3869,3467,0,0,0,0,0,98.52%,10248,10223,0,0,25,0,0,0,4352,10248,10248,10248,0,55,0,1163248,0,1619755,0,0,206,439,266867,222,216,10055,9902,52804,144849,133340
1/31/2025 1:13,Battle.NET,pc,Control,9.66906051766423E+018,1/31/2025 1:13,1/31/2025 1:26,Protocol,allies,loss,NAZIR,Renegade,Hook & Slash,303,2735,492,119,7,3,18,25,6,0,0,2629,2724,0,0,0,0,0,96.77%,9380,9380,0,0,0,0,0,0,4875,9380,9380,9380,0,1,0,5034,0,1614545,0,0,206,438,266244,222,215,10016,9877,52615,144335,132908
1/31/2025 0:59,Battle.NET,pc,Control,1.77140939189775E+019,1/31/2025 0:59,1/31/2025 1:11,Protocol,allies,win,NAZIR,Renegade,Hook & Slash,298,3565,570,144,6,5,25,17,6,0,0,3009,2329,0,0,0,0,0,96.71%,12151,11976,0,0,175,0,0,0,6225,12151,12151,12151,0,1,0,7401,0,1611810,0,0,206,437,265665,222,214,9998,9852,52498,143981,132608
1/31/2025 0:44,Battle.NET,pc,Hardpoint,7.66409070515505E+016,1/31/2025 0:44,1/31/2025 0:57,Hacienda,allies,loss,NAZIR,Renegade,Hook & Slash,286,4355,467,131,2,5,33,26,7,0,0,3562,3208,0,0,0,0,0,97.64%,9356,9231,0,0,125,0,0,0,4340,9356,9356,9356,0,55,0,1162356,0,1608245,0,0,206,436,265123,221,214,9973,9835,52354,143582,132258
1/31/2025 0:33,Battle.NET,pc,Search and Destroy,1.2574094831846E+019,1/31/2025 0:33,1/31/2025 0:42,Skyline,axis,loss,NIRAN,Player 006,Hook & Slash,307,415,130,20,2,1,2,6,1,0,0,488,633,0,0,0,0,0,55.56%,4608,4608,0,0,0,0,0,0,1750,4608,4608,4608,55,0,1153000,3383,1603790,1603890,0,0,206,435,264474,221,213,9940,9809,52220,143278,131957
1/31/2025 0:14,Battle.NET,pc,Search and Destroy,1.51849092135604E+018,1/31/2025 0:14,1/31/2025 0:26,Hacienda,allies,win,NAZIR,Renegade,Hook & Slash,305,825,124,24,2,3,5,4,1,0,0,712,666,0,0,0,0,0,60.28%,8600,8600,0,0,0,0,0,0,3400,8600,8600,8600,55,1,1153000,5450,1603250,1603475,0,0,206,434,264192,221,212,9938,9803,52200,143172,131866
1/30/2025 4:29,Battle.NET,pc,Hardpoint,1.15298008625386E+019,1/30/2025 4:29,1/30/2025 4:41,Hacienda,axis,win,NIRAN,Player 006,Hook & Slash,294,5130,537,155,11,5,33,23,2,0,0,4087,3078,0,0,0,0,0,99.31%,11014,10939,0,0,75,0,0,0,5464,11014,11014,11014,0,55,0,1164014,0,1602650,0,0,206,433,263736,220,212,9933,9799,52173,143081,131788
1/30/2025 4:12,Battle.NET,pc,Control,2.28520442565118E+018,1/30/2025 4:12,1/30/2025 4:24,Hacienda,allies,win,NAZIR,Renegade,Hook & Slash,290,3130,352,67,5,7,23,14,0,0,0,2959,1918,0,0,0,0,0,99.61%,11227,11177,0,0,50,0,0,0,5130,11227,11227,11227,0,1,0,6602,0,1597520,0,0,205,432,263144,219,212,9900,9776,52019,142718,131457
1/30/2025 3:57,Battle.NET,pc,Hardpoint,7.00361403289747E+018,1/30/2025 3:57,1/30/2025 4:09,Hacienda,axis,win,NIRAN,Player 006,Hook & Slash,282,5065,572,168,9,6,32,23,5,0,0,4020,2646,0,0,0,0,0,98.40%,11050,10900,0,0,150,0,0,0,5180,11050,11050,11050,0,55,0,1164050,0,1594390,0,0,204,431,262614,218,212,9877,9762,51909,142499,131224
1/30/2025 3:41,Battle.NET,pc,Hardpoint,8.7069797097873E+018,1/30/2025 3:41,1/30/2025 3:54,Skyline,allies,win,NAZIR,Renegade,Hook & Slash,271,6115,685,164,13,4,35,30,5,0,0,4164,3517,0,0,0,0,0,96.52%,12244,12194,0,0,50,0,0,0,4998,12244,12244,12244,55,55,1153000,1165244,1589325,1589325,0,0,204,430,261975,217,212,9845,9739,51742,142134,130850
1/30/2025 3:23,Battle.NET,pc,Search and Destroy,1.64360125762253E+018,1/30/2025 3:23,1/30/2025 3:37,Vault,allies,loss,NAZIR,Renegade,Hook & Slash,278,1090,180,38,3,3,5,7,1,0,0,883,890,0,0,0,0,0,71.58%,9409,9109,0,0,300,0,0,0,4225,9409,9409,9409,55,1,1153000,5759,1582895,1583210,0,0,204,429,261329,216,212,9810,9709,51581,141631,130408
1/30/2025 3:09,Battle.NET,pc,Search and Destroy,1.7761625448256E+019,1/30/2025 3:09,1/30/2025 3:20,Hacienda,axis,win,NIRAN,Player 006,Hook & Slash,267,1065,127,31,0,3,8,5,0,0,0,795,911,0,0,0,0,0,77.94%,9440,8840,0,0,600,0,0,0,4400,9440,9440,9440,55,1,1153000,6100,1581795,1582120,0,0,204,428,260826,216,211,9805,9702,51545,141494,130314
1/30/2025 2:52,Battle.NET,pc,Hardpoint,1.60497812843644E+019,1/30/2025 2:52,1/30/2025 3:06,Skyline,allies,loss,NAZIR,Renegade,Hook & Slash,257,6395,624,180,12,4,41,34,6,0,0,4324,4080,0,0,0,0,0,98.88%,11542,11492,0,0,50,0,0,0,5384,11542,11542,11542,55,55,1153000,1164542,1581055,1581055,0,0,204,427,260452,215,211,9797,9697,51509,141418,130242
1/30/2025 2:35,Battle.NET,pc,Hardpoint,1.20957768561473E+019,1/30/2025 2:35,1/30/2025 2:49,Hacienda,axis,win,NIRAN,Player 006,Hook & Slash,253,5435,477,127,9,4,30,26,5,0,0,3304,2969,0,0,0,0,0,98.98%,11937,11837,0,0,100,0,0,0,4692,11937,11937,11937,55,55,1153000,1164937,1574195,1574660,0,0,204,426,259724,215,210,9756,9663,51329,141015,129849
1/30/2025 2:22,Battle.NET,pc,Hardpoint,3.89348099106584E+018,1/30/2025 2:22,1/30/2025 2:32,Protocol,axis,loss,NIRAN,Player 006,Hook & Slash,244,4415,449,143,9,4,28,20,7,0,0,3798,2586,0,0,0,0,0,97.61%,8100,8000,0,0,100,0,0,0,4340,8100,8100,8100,0,55,0,1161100,0,1569225,0,0,203,425,259023,214,210,9726,9637,51207,140692,129550
1/25/2025 7:22,Battle.NET,pc,Control,1.66664241217716E+019,1/25/2025 7:22,1/25/2025 7:40,Vault,allies,loss,NAZIR,Renegade,Hook & Slash,255,4615,733,173,13,4,29,36,5,0,0,3966,4417,0,0,0,0,0,99.12%,16499,16349,0,0,150,0,0,0,6662,16499,16499,16499,55,1,1153000,6929,1564810,1564810,0,0,202,424,258551,214,209,9698,9617,51064,140415,129241
1/25/2025 7:04,Battle.NET,pc,Search and Destroy,8.90336336541597E+018,1/25/2025 7:04,1/25/2025 7:19,Hacienda,axis,win,NIRAN,Player 006,Hook & Slash,258,1090,149,37,2,1,4,7,0,0,0,777,840,0,0,0,0,0,76.09%,10718,10718,0,0,0,0,0,0,2750,10718,10718,10718,55,1,1153000,6718,1560095,1560195,0,0,202,423,257727,214,208,9669,9581,50883,139908,128779
1/25/2025 6:41,Battle.NET,pc,Control,8.80324960669497E+018,1/25/2025 6:41,1/25/2025 7:01,Protocol,axis,loss,NIRAN,Player 006,Hook & Slash,272,4040,748,166,13,3,23,36,3,0,0,3614,4678,0,0,0,0,0,94.65%,15599,15574,0,0,25,0,0,0,7331,15599,15599,15599,55,1,1153000,9047,1559005,1559105,0,0,201,422,257129,213,208,9665,9574,50844,139805,128673
1/25/2025 6:26,Battle.NET,pc,Hardpoint,3.34009744411294E+018,1/25/2025 6:26,1/25/2025 6:39,Red Card,allies,loss,NAZIR,Renegade,Hook & Slash,271,4980,660,179,8,3,31,36,6,0,0,3599,4005,0,0,0,0,0,98.33%,11064,11014,0,0,50,0,0,0,4662,11064,11064,11064,0,55,0,1164064,0,1555065,0,0,198,421,256159,213,207,9642,9538,50680,139254,128231
1/25/2025 6:11,Battle.NET,pc,Hardpoint,7.90903703409175E+018,1/25/2025 6:11,1/25/2025 6:23,Skyline,allies,win,NAZIR,Renegade,Hook & Slash,278,4710,592,150,13,3,23,31,2,0,0,3238,3783,0,0,0,0,0,98.18%,9647,9647,0,0,0,0,0,0,3736,9647,9647,9647,0,55,0,1162647,0,1550085,0,0,197,420,255426,213,206,9611,9502,50504,138800,127799
1/25/2025 5:56,Battle.NET,pc,Hardpoint,1.45076831915029E+019,1/25/2025 5:56,1/25/2025 6:09,Hacienda,allies,win,NAZIR,Renegade,Hook & Slash,271,4855,525,163,9,6,33,27,5,0,0,3744,3122,0,0,0,0,0,97.95%,11112,10737,0,0,375,0,0,0,4822,11112,11112,11112,0,55,0,1164112,0,1545375,0,0,196,419,254807,212,206,9588,9471,50349,138387,127411
1/25/2025 5:43,Battle.NET,pc,Hardpoint,1.65754690081545E+019,1/25/2025 5:43,1/25/2025 5:54,Skyline,allies,loss,NAZIR,Renegade,Hook & Slash,278,4135,539,137,9,3,22,29,2,0,0,2732,3555,0,0,0,0,0,94.89%,8021,7946,0,0,75,0,0,0,3216,8021,8021,8021,55,55,1153000,1161021,1540520,1540520,0,0,195,418,254150,211,206,9555,9444,50182,138059,127071
1/25/2025 5:29,Battle.NET,pc,Control,2.68696182503642E+018,1/25/2025 5:29,1/25/2025 5:39,Protocol,axis,loss,NIRAN,Player 006,Hook & Slash,284,2120,338,77,9,4,10,17,1,0,0,1809,1927,0,0,0,0,0,96.96%,7897,7897,0,0,0,0,0,0,3925,7897,7897,7897,55,1,1153000,5277,1535860,1536385,0,0,194,417,253589,211,205,9533,9415,50046,137675,126733
1/25/2025 5:11,Battle.NET,pc,Hardpoint,8.96061399407296E+018,1/25/2025 5:11,1/25/2025 5:26,Hacienda,axis,loss,NIRAN,Player 006,Hook & Slash,283,5130,574,165,12,5,29,30,7,0,0,3478,3533,0,0,0,0,0,98.45%,11000,10875,0,0,125,0,0,0,5022,11000,11000,11000,55,55,1153000,1164000,1534265,1534265,0,0,194,416,253142,211,204,9523,9398,49969,137430,126509
1/25/2025 4:53,Battle.NET,pc,Control,7.6833681868491E+018,1/25/2025 4:53,1/25/2025 5:10,Vault,allies,win,NAZIR,Renegade,Hook & Slash,283,3895,665,138,11,2,23,25,3,0,0,3083,3080,0,0,0,0,0,96.18%,15255,15230,0,0,25,0,0,0,5612,15255,15255,15255,0,1,0,8378,0,1529135,0,0,193,415,252354,211,203,9494,9368,49807,137048,126124
1/25/2025 4:38,Battle.NET,pc,Hardpoint,7.31275649056084E+018,1/25/2025 4:38,1/25/2025 4:50,Vault,allies,win,NAZIR,Renegade,Hook & Slash,269,4675,649,198,10,5,33,21,5,0,0,4030,2446,0,0,0,0,0,96.91%,9755,9680,0,0,75,0,0,0,5090,9755,9755,9755,0,55,0,1162755,0,1525240,0,0,193,414,251616,210,203,9471,9343,49659,136556,125712
1/25/2025 4:26,Battle.NET,pc,Control,6.14502124365847E+018,1/25/2025 4:26,1/25/2025 4:36,Hacienda,allies,loss,NAZIR,Renegade,Hook & Slash,266,1675,278,80,1,3,14,15,2,0,0,1627,1798,0,0,0,0,0,99.52%,6213,6213,0,0,0,0,0,0,2670,6213,6213,6213,55,1,1153000,4713,1520465,1520565,0,0,193,413,251020,209,203,9438,9322,49464,136121,125277
1/25/2025 4:14,Battle.NET,pc,Control,1.75524076595278E+019,1/25/2025 4:14,1/25/2025 4:25,Protocol,allies,loss,NAZIR,Renegade,Hook & Slash,264,3280,430,126,7,3,22,22,4,0,0,2664,2602,0,0,0,0,0,96.46%,10606,10556,0,0,50,0,0,0,6025,10606,10606,10606,0,1,0,5896,0,1518890,0,0,191,412,250585,209,202,9424,9307,49383,135939,125108
1/25/2025 3:58,Battle.NET,pc,Hardpoint,1.49972309006445E+019,1/25/2025 3:58,1/25/2025 4:12,Protocol,axis,loss,NIRAN,Player 006,Hook & Slash,278,3210,627,139,4,3,21,31,1,0,0,2890,3426,0,0,0,0,0,98.18%,8564,8539,0,0,25,0,0,0,3220,8564,8564,8564,0,55,0,1161564,0,1515610,0,0,191,411,250057,209,201,9402,9285,49259,135645,124825
1/25/2025 3:40,Battle.NET,pc,Free-for-all,1.03397785515978E+019,1/25/2025 3:40,1/25/2025 3:57,Babylon,none,loss,WEAVER,Timber,Hook & Slash,0,230,2237,1058,24,38,230,20,59,0,0,22163,4476,0,0,0,0,0,95.01%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/24/2025 3:39,Battle.NET,pc,Hardpoint,2.42563106847851E+018,1/24/2025 3:39,1/24/2025 3:52,Skyline,allies,loss,NAZIR,Renegade,Hook & Slash,287,4840,696,206,16,3,27,35,3,0,0,4312,3876,0,0,0,0,0,97.48%,9385,9310,0,0,75,0,0,0,4356,9385,9385,9385,55,55,1153000,1162385,1512400,1512400,0,0,189,410,249329,209,200,9381,9254,49120,135183,124407
1/24/2025 3:19,Battle.NET,pc,Hardpoint,2.22346349242553E+018,1/24/2025 3:19,1/24/2025 3:32,Protocol,axis,loss,NIRAN,Player 006,Hook & Slash,300,4290,687,174,12,3,24,32,2,0,0,4256,3702,0,0,0,0,0,95.76%,9705,9630,0,0,75,0,0,0,4262,9705,9705,9705,55,55,1153000,1162705,1507560,1507560,0,0,186,409,248679,209,199,9354,9219,48914,134707,123957
1/24/2025 3:04,Battle.NET,pc,Search and Destroy,4.87720130639376E+018,1/24/2025 3:04,1/24/2025 3:14,Skyline,allies,loss,NAZIR,Renegade,Hook & Slash,303,615,103,13,1,1,3,6,0,0,0,383,600,0,0,0,0,0,66.79%,6008,6008,0,0,0,0,0,0,2200,6008,6008,6008,0,0,0,3703,0,1503270,0,0,185,408,247981,209,198,9330,9187,48743,134225,123462
1/24/2025 2:48,Battle.NET,pc,Hardpoint,1.03980699602377E+019,1/24/2025 2:48,1/24/2025 3:02,Hacienda,axis,win,NIRAN,Player 006,Hook & Slash,305,4690,702,199,12,5,27,29,5,0,0,4113,3581,0,0,0,0,0,98.48%,10899,10874,0,0,25,0,0,0,5016,10899,10899,10899,0,55,0,1163899,0,1502655,0,0,185,407,247684,209,197,9327,9181,48724,134143,123390
1/24/2025 2:33,Battle.NET,pc,Hardpoint,1.14334014818832E+018,1/24/2025 2:33,1/24/2025 2:46,Vault,allies,win,NAZIR,Renegade,Hook & Slash,303,4085,499,157,8,4,26,25,8,0,0,3257,3179,0,0,0,0,0,98.81%,9407,9407,0,0,0,0,0,0,3800,9407,9407,9407,0,55,0,1162407,0,1497965,0,0,184,406,246942,208,197,9300,9152,48531,133655,122889
1/24/2025 1:16,Battle.NET,pc,Hardpoint,1.0032279908357E+019,1/24/2025 1:16,1/24/2025 1:29,Red Card,allies,win,NAZIR,Renegade,Hook & Slash,294,4995,683,217,11,9,33,30,4,0,0,4432,3615,0,0,0,0,0,99.70%,12002,11802,0,0,200,0,0,0,5400,12002,12002,12002,55,55,1153000,1165002,1493880,1493880,0,0,183,405,246254,207,197,9274,9127,48374,133340,122569
1/24/2025 1:01,Battle.NET,pc,Hardpoint,9.67005735756861E+018,1/24/2025 1:01,1/24/2025 1:14,Protocol,allies,win,NAZIR,Renegade,Hook & Slash,281,5250,710,202,10,3,34,28,4,0,0,4465,3737,0,0,0,0,0,97.26%,12035,11910,0,0,125,0,0,0,5502,12035,12035,12035,55,55,1153000,1165035,1488635,1488885,0,0,181,404,245572,206,197,9241,9097,48158,132883,122082
1/24/2025 0:49,Battle.NET,pc,Hardpoint,6.70865169851656E+017,1/24/2025 0:49,1/24/2025 0:59,Red Card,allies,win,NAZIR,Renegade,Hook & Slash,265,5075,532,160,13,5,28,15,3,0,0,3436,2417,0,0,0,0,0,96.61%,10317,10142,0,0,175,0,0,0,4800,10317,10317,10317,0,55,0,1163317,0,1483635,0,0,181,403,244863,205,197,9207,9069,47949,132416,121565
1/24/2025 0:33,Battle.NET,pc,Control,5.59451684954851E+018,1/24/2025 0:33,1/24/2025 0:47,Protocol,allies,win,NAZIR,Renegade,Hook & Slash,253,3205,474,131,6,5,23,18,7,0,0,2924,2560,0,0,0,0,0,95.00%,11769,11669,0,0,100,0,0,0,5425,11769,11769,11769,55,1,1153000,6544,1478560,1478560,0,0,181,402,244349,204,197,9179,9054,47786,132058,121203
1/24/2025 0:20,Battle.NET,pc,Hardpoint,6.31235904674311E+018,1/24/2025 0:20,1/24/2025 0:31,Skyline,axis,win,NIRAN,Player 006,Hook & Slash,236,4900,718,194,11,5,31,22,4,0,0,4121,3236,0,0,0,0,0,96.66%,9586,9536,0,0,50,0,0,0,4248,9586,9586,9586,0,55,0,1162586,0,1475355,0,0,181,401,243723,203,197,9156,9036,47650,131753,120904
1/24/2025 0:05,Battle.NET,pc,Hardpoint,8.95387361448053E+018,1/24/2025 0:05,1/24/2025 0:18,Protocol,axis,loss,BAILEY,Recon,Hook & Slash,246,4360,619,147,13,6,25,34,1,0,0,3533,3885,0,0,0,0,0,97.98%,9601,9451,0,0,150,0,0,0,4780,9601,9601,9601,0,55,0,1162601,0,1470455,0,0,180,400,243141,202,197,9125,9014,47451,131250,120385
1/23/2025 23:54,Battle.NET,pc,Control,1.53481465106167E+019,1/23/2025 23:54,1/24/2025 0:04,Vault,allies,loss,NAZIR,Renegade,Hook & Slash,263,1420,281,70,1,3,11,17,5,0,0,1577,2211,0,0,0,0,0,95.29%,5579,5579,0,0,0,0,0,0,1774,5579,5579,5579,55,0,1153000,3887,1465945,1466095,0,0,180,399,242484,202,196,9100,8980,47296,130820,119950
1/23/2025 23:40,Battle.NET,pc,Hardpoint,9.02597342924624E+018,1/23/2025 23:40,1/23/2025 23:52,Skyline,axis,win,BAILEY,Recon,Hook & Slash,263,4260,504,140,8,6,25,26,1,0,0,3065,3441,0,0,0,0,0,97.15%,9243,9168,0,0,75,0,0,0,3272,9243,9243,9243,55,55,1153000,1162243,1464000,1464675,0,0,180,398,242039,202,195,9089,8963,47228,130623,119798
1/23/2025 23:23,Battle.NET,pc,Free-for-all,3.04093495885751E+018,1/23/2025 23:23,1/23/2025 23:38,Babylon,none,loss,WEAVER,Timber,Hook & Slash,0,204,1830,735,11,26,204,22,22,0,0,18067,3576,0,0,0,0,0,96.20%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/23/2025 8:05,Battle.NET,pc,Hardpoint,1.13770806672417E+019,1/23/2025 8:05,1/23/2025 8:18,Skyline,axis,win,BAILEY,Recon,Hook & Slash,275,3615,679,100,13,3,15,34,3,0,0,2145,3967,0,0,0,0,0,96.21%,8693,8693,0,0,0,0,0,0,2926,8693,8693,8693,55,55,1153000,1161693,1460240,1460415,0,0,179,397,241417,201,195,9064,8937,47092,130287,119492
1/23/2025 7:50,Battle.NET,pc,Control,3.31984468459129E+018,1/23/2025 7:50,1/23/2025 8:03,Vault,axis,loss,BAILEY,Recon,Hook & Slash,284,2275,461,68,11,3,10,23,0,0,0,1533,2858,0,0,0,0,0,90.05%,9818,9818,0,0,0,0,0,0,3612,9818,9818,9818,0,1,0,4842,0,1456800,0,0,178,396,240743,200,195,9049,8903,46992,129728,119046
1/23/2025 7:34,Battle.NET,pc,Search and Destroy,7.23631369298528E+018,1/23/2025 7:34,1/23/2025 7:47,Protocol,axis,loss,BAILEY,Recon,Hook & Slash,280,1130,213,35,2,5,7,7,1,0,0,1090,1025,0,0,0,0,0,70.07%,9397,9397,0,0,0,0,0,0,4500,9397,9397,9397,55,0,1153000,4222,1454495,1454525,0,0,178,395,240135,200,194,9039,8880,46920,129349,118731
1/23/2025 7:18,Battle.NET,pc,Hardpoint,1.21877623784329E+019,1/23/2025 7:18,1/23/2025 7:31,Hacienda,allies,loss,NAZIR,Renegade,Hook & Slash,285,4335,630,147,8,4,26,30,5,0,0,3363,3619,0,0,0,0,0,99.11%,9526,9426,0,0,100,0,0,0,4010,9526,9526,9526,0,55,0,1162526,0,1453395,0,0,178,394,239671,200,193,9032,8873,46873,129204,118595
1/23/2025 7:00,Battle.NET,pc,Control,1.15553246399503E+019,1/23/2025 7:00,1/23/2025 7:13,Hacienda,axis,win,BAILEY,Recon,Hook & Slash,277,3075,425,91,7,6,20,20,4,0,0,1964,2599,0,0,0,0,0,97.05%,10677,10677,0,0,0,0,0,0,4200,10677,10677,10677,55,1,1153000,6647,1449060,1449060,0,0,177,393,238986,200,192,9006,8843,46727,128750,118207
1/23/2025 6:46,Battle.NET,pc,Hardpoint,8.29900653374898E+018,1/23/2025 6:46,1/23/2025 6:58,Protocol,allies,loss,NAZIR,Renegade,Hook & Slash,285,4635,572,154,13,4,23,32,5,0,0,3406,3782,0,0,0,0,0,97.27%,9344,9269,0,0,75,0,0,0,4270,9344,9344,9344,55,55,1153000,1162344,1445985,1445985,0,0,176,392,238383,199,192,8986,8823,46631,128442,117962
1/23/2025 6:30,Battle.NET,pc,Hardpoint,1.75589076384141E+018,1/23/2025 6:30,1/23/2025 6:43,Skyline,axis,loss,BAILEY,Recon,Hook & Slash,292,3715,675,140,9,4,21,33,3,0,0,3174,3930,0,0,0,0,0,97.56%,7336,7336,0,0,0,0,0,0,2926,7336,7336,7336,55,55,1153000,1160336,1441250,1441350,0,0,176,391,237747,199,191,8963,8791,46477,128065,117572
1/23/2025 6:16,Battle.NET,pc,Hardpoint,7.42709832340916E+017,1/23/2025 6:16,1/23/2025 6:28,Protocol,axis,loss,BAILEY,Recon,Hook & Slash,278,5350,653,178,13,7,32,29,5,0,0,3714,3786,0,0,0,0,0,97.64%,10730,10630,0,0,100,0,0,0,5570,10730,10730,10730,55,55,1153000,1163730,1437510,1437635,0,0,176,390,237118,199,190,8942,8758,46334,127558,117133
1/23/2025 6:03,Battle.NET,pc,Control,1.69669841212656E+019,1/23/2025 6:03,1/23/2025 6:14,Protocol,allies,loss,NAZIR,Renegade,Hook & Slash,282,2015,365,87,4,3,14,19,3,0,0,2006,2321,0,0,0,0,0,91.01%,7768,7668,0,0,100,0,0,0,3450,7768,7768,7768,0,0,0,4144,0,1432285,0,0,175,389,236469,199,189,8910,8729,46157,127119,116740
1/23/2025 5:35,Battle.NET,pc,Control,8.30803872703461E+018,1/23/2025 5:35,1/23/2025 5:51,Hacienda,allies,win,NAZIR,Renegade,Hook & Slash,284,3190,477,127,8,3,20,24,0,0,0,2798,2954,0,0,0,0,0,96.27%,12536,12511,0,0,25,0,0,0,5367,12536,12536,12536,55,1,1153000,7481,1429865,1430270,0,0,175,388,235983,199,188,8896,8710,46070,126861,116515
1/23/2025 5:14,Battle.NET,pc,Control,6.71674362380921E+018,1/23/2025 5:14,1/23/2025 5:33,Vault,allies,win,NAZIR,Renegade,Hook & Slash,292,3150,563,139,8,5,20,31,2,0,1,3250,3759,0,0,0,0,0,94.30%,14778,14728,0,0,50,0,0,0,4450,14778,14778,14778,0,1,0,8897,0,1427080,0,0,174,387,235282,198,188,8876,8686,45937,126552,116192
1/23/2025 4:58,Battle.NET,pc,Search and Destroy,4.05485432793803E+018,1/23/2025 4:58,1/23/2025 5:12,Skyline,allies,loss,NAZIR,Renegade,Hook & Slash,303,1000,196,38,3,2,4,7,0,0,0,914,929,0,0,0,0,0,65.88%,8961,8961,0,0,0,0,0,0,3850,8961,8961,8961,0,1,0,5011,0,1423930,0,0,174,386,234390,197,188,8856,8655,45793,126184,115835
1/23/2025 4:47,Battle.NET,pc,Control,1.4784339598726E+019,1/23/2025 4:47,1/23/2025 4:56,Vault,axis,win,BAILEY,Recon,Hook & Slash,291,2460,376,92,4,8,18,13,5,0,0,2264,1510,0,0,0,0,0,95.87%,8607,8557,0,0,50,0,0,0,3432,8607,8607,8607,55,1,1153000,5081,1422830,1422930,0,0,174,385,233921,197,187,8852,8648,45751,126032,115709
1/23/2025 4:31,Battle.NET,pc,Search and Destroy,9.71636614388566E+018,1/23/2025 4:31,1/23/2025 4:45,Skyline,axis,win,BAILEY,Recon,Hook & Slash,299,1180,201,37,3,1,5,10,1,0,0,883,1244,0,0,0,0,0,71.08%,11521,11521,0,0,0,0,0,0,3950,11521,11521,11521,55,1,1153000,6291,1420370,1420470,0,0,173,384,233491,196,187,8834,8635,45645,125784,115466
